# bag_unix_ns,px4_us,x_north_m,y_east_m,z_down_m,vx_mps,vy_mps,vz_mps
1.788595758730625536e+18,1.788595754719111000e+15,-1.283511240035295486e-02,8.364840410649776459e-03,-2.451584100723266602e+00,-2.359389513731002808e-02,7.348999381065368652e-03,-2.232533246278762817e-01
1.788595758735927552e+18,1.788595754743111000e+15,-1.321149244904518127e-02,8.716309443116188049e-03,-2.456364154815673828e+00,-2.348914556205272675e-02,7.358039263635873795e-03,-2.274629920721054077e-01
1.788595758821738496e+18,1.788595754759111000e+15,-1.345335599035024643e-02,8.949790149927139282e-03,-2.459630966186523438e+00,-2.334291115403175354e-02,7.335267029702663422e-03,-2.298489063978195190e-01
1.788595758900282368e+18,1.788595754783111000e+15,-1.380342245101928711e-02,9.301133453845977783e-03,-2.464634418487548828e+00,-2.321060188114643097e-02,7.412798702716827393e-03,-2.327893674373626709e-01
1.788595758920023808e+18,1.788595754799111000e+15,-1.400953531265258789e-02,9.519573301076889038e-03,-2.468024253845214844e+00,-2.305942215025424957e-02,7.394656073302030563e-03,-2.343482673168182373e-01
1.788595759012813568e+18,1.788595754823111000e+15,-1.431352738291025162e-02,9.831393137574195862e-03,-2.473186016082763672e+00,-2.268507704138755798e-02,7.323627825826406479e-03,-2.361318469047546387e-01
1.788595759018543872e+18,1.788595754839111000e+15,-1.450348272919654846e-02,1.002272963523864746e-02,-2.476668834686279297e+00,-2.250774390995502472e-02,7.340278010815382004e-03,-2.369338274002075195e-01
1.788595759107839488e+18,1.788595754863111000e+15,-1.477949693799018860e-02,1.027280278503894806e-02,-2.481930732727050781e+00,-2.220675349235534668e-02,7.329320069402456284e-03,-2.376779913902282715e-01
1.788595759201932032e+18,1.788595754879111000e+15,-1.496359519660472870e-02,1.042790710926055908e-02,-2.485465526580810547e+00,-2.194732241332530975e-02,7.264452055096626282e-03,-2.379190325736999512e-01
1.788595759203617280e+18,1.788595754903111000e+15,-1.522433944046497345e-02,1.056776102632284164e-02,-2.490783929824829102e+00,-2.176845818758010864e-02,7.012380287051200867e-03,-2.378166913986206055e-01
1.788595759282905856e+18,1.788595754919111000e+15,-1.540135499089956284e-02,1.064376067370176315e-02,-2.494325876235961914e+00,-2.161189354956150055e-02,6.879953201860189438e-03,-2.376584559679031372e-01
1.788595759302606848e+18,1.788595754943111000e+15,-1.567061431705951691e-02,1.073166914284229279e-02,-2.499629020690917969e+00,-2.133245952427387238e-02,6.556154228746891022e-03,-2.370077669620513916e-01
1.788595759380218368e+18,1.788595754959111000e+15,-1.585049182176589966e-02,1.075081340968608856e-02,-2.503126859664916992e+00,-2.122715488076210022e-02,6.375665776431560516e-03,-2.364180237054824829e-01
1.788595759454473472e+18,1.788595754983111000e+15,-1.613169722259044647e-02,1.078419201076030731e-02,-2.508387804031372070e+00,-2.097502164542675018e-02,6.066455040127038956e-03,-2.354049831628799438e-01
1.788595759473056000e+18,1.788595754999111000e+15,-1.631882786750793457e-02,1.076155249029397964e-02,-2.511858224868774414e+00,-2.078280784189701080e-02,5.842617712914943695e-03,-2.345125675201416016e-01
1.788595759558246912e+18,1.788595755023111000e+15,-1.661094091832637787e-02,1.070609409362077713e-02,-2.517048120498657227e+00,-2.070836909115314484e-02,5.436722654849290848e-03,-2.330530732870101929e-01
1.788595759578138368e+18,1.788595755039111000e+15,-1.681387051939964294e-02,1.063797995448112488e-02,-2.520484685897827148e+00,-2.062353678047657013e-02,5.059900693595409393e-03,-2.320133894681930542e-01
1.788595759672420352e+18,1.788595755063111000e+15,-1.712334156036376953e-02,1.047763042151927948e-02,-2.525558471679687500e+00,-2.036623843014240265e-02,4.431409295648336411e-03,-2.303048819303512573e-01
1.788595759742238976e+18,1.788595755079111000e+15,-1.733434945344924927e-02,1.035430096089839935e-02,-2.528916358947753906e+00,-2.023288607597351074e-02,4.048275295644998550e-03,-2.291789203882217407e-01
1.788595759762418944e+18,1.788595755103111000e+15,-1.762115396559238434e-02,1.009929459542036057e-02,-2.533841848373413086e+00,-1.999487169086933136e-02,3.475956385955214500e-03,-2.271497398614883423e-01
1.788595759852529408e+18,1.788595755119111000e+15,-1.780641824007034302e-02,9.914483875036239624e-03,-2.537095785140991211e+00,-1.982554979622364044e-02,3.082552226260304451e-03,-2.258204817771911621e-01
1.788595759939942656e+18,1.788595755143111000e+15,-1.807415857911109924e-02,9.615608491003513336e-03,-2.541934967041015625e+00,-1.948798075318336487e-02,2.444609533995389938e-03,-2.238684743642807007e-01
1.788595759963815168e+18,1.788595755159111000e+15,-1.823499053716659546e-02,9.385675191879272461e-03,-2.545114040374755859e+00,-1.920479536056518555e-02,2.021359279751777649e-03,-2.225898504257202148e-01
1.788595760039313152e+18,1.788595755183111000e+15,-1.846864446997642517e-02,9.035064838826656342e-03,-2.549842834472656250e+00,-1.889047957956790924e-02,1.309705199673771858e-03,-2.205591648817062378e-01
1.788595760058219264e+18,1.788595755199111000e+15,-1.861077174544334412e-02,8.788225241005420685e-03,-2.552940130233764648e+00,-1.858598925173282623e-02,8.196111884899437428e-04,-2.191190272569656372e-01
1.788595760149550848e+18,1.788595755223111000e+15,-1.883271709084510803e-02,8.394221775233745575e-03,-2.557497978210449219e+00,-1.820776425302028656e-02,1.813704438973218203e-04,-2.170662581920623779e-01
1.788595760219147008e+18,1.788595755239111000e+15,-1.898632943630218506e-02,8.126892149448394775e-03,-2.560511589050292969e+00,-1.798977702856063843e-02,-2.788657147902995348e-04,-2.157219052314758301e-01
1.788595760237844736e+18,1.788595755263111000e+15,-1.922253705561161041e-02,7.684673182666301727e-03,-2.564984321594238281e+00,-1.768169552087783813e-02,-9.060834418050944805e-04,-2.137386351823806763e-01
1.788595760328569344e+18,1.788595755279111000e+15,-1.938438042998313904e-02,7.379475049674510956e-03,-2.567954063415527344e+00,-1.752682961523532867e-02,-1.326758647337555885e-03,-2.124344259500503540e-01
1.788595760336451584e+18,1.788595755303111000e+15,-1.968273706734180450e-02,6.830991711467504501e-03,-2.572344303131103516e+00,-1.731819100677967072e-02,-2.062927698716521263e-03,-2.103604078292846680e-01
1.788595760423663616e+18,1.788595755319111000e+15,-1.990355923771858215e-02,6.446614395827054977e-03,-2.575259447097778320e+00,-1.720321178436279297e-02,-2.563132904469966888e-03,-2.089400440454483032e-01
1.788595760497335808e+18,1.788595755343111000e+15,-2.026531100273132324e-02,5.844481289386749268e-03,-2.579613685607910156e+00,-1.699411869049072266e-02,-3.196928882971405983e-03,-2.070242911577224731e-01
1.788595760516153088e+18,1.788595755359111000e+15,-2.054006047546863556e-02,5.416071508079767227e-03,-2.582461118698120117e+00,-1.697618328034877777e-02,-3.561643417924642563e-03,-2.057939916849136353e-01
1.788595760608359936e+18,1.788595755383111000e+15,-2.094543538987636566e-02,4.777019843459129333e-03,-2.586725473403930664e+00,-1.663859188556671143e-02,-4.154993686825037003e-03,-2.038385272026062012e-01
1.788595760612419840e+18,1.788595755399111000e+15,-2.120941318571567535e-02,4.343396518379449844e-03,-2.589540243148803711e+00,-1.652740128338336945e-02,-4.606155212968587875e-03,-2.025452256202697754e-01
1.788595760703806976e+18,1.788595755423111000e+15,-2.160794846713542938e-02,3.667054697871208191e-03,-2.593725442886352539e+00,-1.640847511589527130e-02,-5.141703411936759949e-03,-2.009001523256301880e-01
1.788595760771948032e+18,1.788595755439111000e+15,-2.187381125986576080e-02,3.214854048565030098e-03,-2.596515655517578125e+00,-1.628496684134006500e-02,-5.409263074398040771e-03,-1.996623426675796509e-01
1.788595760791098112e+18,1.788595755463111000e+15,-2.227601408958435059e-02,2.464830409735441208e-03,-2.600669384002685547e+00,-1.602245867252349854e-02,-5.990134086459875107e-03,-1.979655027389526367e-01
1.788595760879433216e+18,1.788595755479111000e+15,-2.255697920918464661e-02,1.946957898326218128e-03,-2.603472948074340820e+00,-1.586982607841491699e-02,-6.306298542767763138e-03,-1.967812925577163696e-01
1.788595760899302912e+18,1.788595755503111000e+15,-2.299667894840240479e-02,1.146836089901626110e-03,-2.607657432556152344e+00,-1.575328782200813293e-02,-6.766429170966148376e-03,-1.949747502803802490e-01
1.788595760981378048e+18,1.788595755519111000e+15,-2.329894341528415680e-02,6.032640812918543816e-04,-2.610428810119628906e+00,-1.571228913962841034e-02,-7.137854583561420441e-03,-1.937692910432815552e-01
1.788595761050537472e+18,1.788595755543111000e+15,-2.376293204724788666e-02,-2.260200999444350600e-04,-2.614562034606933594e+00,-1.559251826256513596e-02,-7.653370499610900879e-03,-1.921854317188262939e-01
1.788595761069778432e+18,1.788595755559111000e+15,-2.408715896308422089e-02,-7.808700902387499809e-04,-2.617291927337646484e+00,-1.546517480164766312e-02,-7.962413132190704346e-03,-1.909817606210708618e-01
1.788595761161792768e+18,1.788595755583111000e+15,-2.457690611481666565e-02,-1.601307652890682220e-03,-2.621373414993286133e+00,-1.527606137096881866e-02,-8.290912955999374390e-03,-1.893043965101242065e-01
1.788595761168616960e+18,1.788595755599111000e+15,-2.491294033825397491e-02,-2.147041261196136475e-03,-2.624074459075927734e+00,-1.512595172971487045e-02,-8.493053726851940155e-03,-1.881179362535476685e-01
1.788595761247462400e+18,1.788595755623111000e+15,-2.542057260870933533e-02,-2.950601279735565186e-03,-2.628090858459472656e+00,-1.491291448473930359e-02,-8.687324821949005127e-03,-1.864908784627914429e-01
1.788595761344315136e+18,1.788595755639111000e+15,-2.575621195137500763e-02,-3.473616437986493111e-03,-2.630759000778198242e+00,-1.481192652136087418e-02,-8.863646537065505981e-03,-1.853299140930175781e-01
1.788595761344871424e+18,1.788595755663111000e+15,-2.628839947283267975e-02,-4.269357770681381226e-03,-2.634691715240478516e+00,-1.463653054088354111e-02,-9.101836942136287689e-03,-1.835085302591323853e-01
1.788595761432304384e+18,1.788595755679111000e+15,-2.664443477988243103e-02,-4.800783470273017883e-03,-2.637296438217163086e+00,-1.450504176318645477e-02,-9.194154292345046997e-03,-1.822401434183120728e-01
1.788595761451946240e+18,1.788595755703111000e+15,-2.718029916286468506e-02,-5.596570204943418503e-03,-2.641170024871826172e+00,-1.442733686417341232e-02,-9.298074990510940552e-03,-1.804217547178268433e-01
1.788595761532792576e+18,1.788595755719111000e+15,-2.753045968711376190e-02,-6.139658391475677490e-03,-2.643717527389526367e+00,-1.437379326671361923e-02,-9.367657825350761414e-03,-1.792134940624237061e-01
1.788595761610496000e+18,1.788595755743111000e+15,-2.804044634103775024e-02,-6.931908894330263138e-03,-2.647530317306518555e+00,-1.428981684148311615e-02,-9.398889727890491486e-03,-1.776018738746643066e-01
1.788595761629271296e+18,1.788595755759111000e+15,-2.836473099887371063e-02,-7.449182216078042984e-03,-2.650058984756469727e+00,-1.414706185460090637e-02,-9.409099817276000977e-03,-1.763937473297119141e-01
1.788595761727358976e+18,1.788595755783111000e+15,-2.882717549800872803e-02,-8.200519718229770660e-03,-2.653838157653808594e+00,-1.401420589536428452e-02,-9.269213303923606873e-03,-1.746712327003479004e-01
1.788595761801394176e+18,1.788595755799111000e+15,-2.911164611577987671e-02,-8.688610047101974487e-03,-2.656342267990112305e+00,-1.393428817391395569e-02,-9.249421767890453339e-03,-1.735645234584808350e-01
1.788595761831562752e+18,1.788595755823111000e+15,-2.950598299503326416e-02,-9.387231431901454926e-03,-2.660078525543212891e+00,-1.365008670836687088e-02,-8.996980264782905579e-03,-1.718802750110626221e-01
1.788595761933209856e+18,1.788595755839111000e+15,-2.975625172257423401e-02,-9.830809198319911957e-03,-2.662562608718872070e+00,-1.348120812326669693e-02,-8.818598464131355286e-03,-1.707894355058670044e-01
1.788595761934336768e+18,1.788595755863111000e+15,-3.012968599796295166e-02,-1.049309503287076950e-02,-2.666254043579101562e+00,-1.316199079155921936e-02,-8.432356640696525574e-03,-1.689958274364471436e-01
1.788595762015750144e+18,1.788595755879111000e+15,-3.036414086818695068e-02,-1.090298499912023544e-02,-2.668719768524169922e+00,-1.288502942770719528e-02,-8.255824446678161621e-03,-1.678114086389541626e-01
1.788595762086461184e+18,1.788595755903111000e+15,-3.069293498992919922e-02,-1.147271227091550827e-02,-2.672382593154907227e+00,-1.249199919402599335e-02,-7.871048524975776672e-03,-1.661781966686248779e-01
1.788595762112711168e+18,1.788595755919111000e+15,-3.088892996311187744e-02,-1.183129567652940750e-02,-2.674787759780883789e+00,-1.234582159668207169e-02,-7.610365282744169235e-03,-1.650735288858413696e-01
1.788595762200915200e+18,1.788595755943111000e+15,-3.118062764406204224e-02,-1.233063917607069016e-02,-2.678386926651000977e+00,-1.202527992427349091e-02,-7.057364098727703094e-03,-1.634052991867065430e-01
1.788595762205903104e+18,1.788595755959111000e+15,-3.137433156371116638e-02,-1.263090781867504120e-02,-2.680752515792846680e+00,-1.185657177120447159e-02,-6.722063291817903519e-03,-1.622087955474853516e-01
1.788595762302465536e+18,1.788595755983111000e+15,-3.163884207606315613e-02,-1.304845232516527176e-02,-2.684248685836791992e+00,-1.153892185539007187e-02,-6.216302979737520218e-03,-1.604793220758438110e-01
1.788595762364129024e+18,1.788595755999111000e+15,-3.180574625730514526e-02,-1.330810878425836563e-02,-2.686561346054077148e+00,-1.128896698355674744e-02,-5.846879445016384125e-03,-1.592887490987777710e-01
1.788595762383680512e+18,1.788595756023111000e+15,-3.202892094850540161e-02,-1.367883011698722839e-02,-2.689940452575683594e+00,-1.096816733479499817e-02,-5.265457555651664734e-03,-1.575963050127029419e-01
1.788595762475851776e+18,1.788595756039111000e+15,-3.217652812600135803e-02,-1.390904001891613007e-02,-2.692209482192993164e+00,-1.066637039184570312e-02,-4.834117833524942398e-03,-1.563951224088668823e-01
1.788595762476986880e+18,1.788595756063111000e+15,-3.237999975681304932e-02,-1.424156408756971359e-02,-2.695508718490600586e+00,-1.026612054556608200e-02,-4.299856256693601608e-03,-1.547645777463912964e-01
1.788595762565315840e+18,1.788595756079111000e+15,-3.251724690198898315e-02,-1.445064693689346313e-02,-2.697693347930908203e+00,-1.005785353481769562e-02,-3.878609510138630867e-03,-1.535551100969314575e-01
1.788595762636181248e+18,1.788595756103111000e+15,-3.273021802306175232e-02,-1.474466454237699509e-02,-2.700934886932373047e+00,-9.765914641320705414e-03,-3.226932603865861893e-03,-1.518876105546951294e-01
1.788595762657859072e+18,1.788595756119111000e+15,-3.288758173584938049e-02,-1.489292550832033157e-02,-2.703068971633911133e+00,-9.564834646880626678e-03,-2.721649594604969025e-03,-1.507098227739334106e-01
1.788595762744967680e+18,1.788595756143111000e+15,-3.313849493861198425e-02,-1.507688779383897781e-02,-2.706255197525024414e+00,-9.254363365471363068e-03,-2.061504404991865158e-03,-1.491526067256927490e-01
1.788595762749168640e+18,1.788595756159111000e+15,-3.333001583814620972e-02,-1.516492106020450592e-02,-2.708361387252807617e+00,-9.046757593750953674e-03,-1.589254592545330524e-03,-1.481406539678573608e-01
1.788595762828979456e+18,1.788595756183111000e+15,-3.365723788738250732e-02,-1.525904051959514618e-02,-2.711476325988769531e+00,-8.721731603145599365e-03,-8.827418205328285694e-04,-1.465917825698852539e-01
1.788595762935125248e+18,1.788595756199111000e+15,-3.388296812772750854e-02,-1.530298311263322830e-02,-2.713540077209472656e+00,-8.459641598165035248e-03,-4.395013384055346251e-04,-1.456310451030731201e-01
1.788595762937474304e+18,1.788595756223111000e+15,-3.430951386690139771e-02,-1.529047451913356781e-02,-2.716578960418701172e+00,-8.226996287703514099e-03,4.454252775758504868e-04,-1.440563797950744629e-01
1.788595763035132416e+18,1.788595756239111000e+15,-3.459718078374862671e-02,-1.526006776839494705e-02,-2.718583106994628906e+00,-8.125953376293182373e-03,9.933649562299251556e-04,-1.430585384368896484e-01
1.788595763038332672e+18,1.788595756263111000e+15,-3.502932190895080566e-02,-1.518348418176174164e-02,-2.721558094024658203e+00,-7.821866311132907867e-03,1.803364022634923458e-03,-1.416009515523910522e-01
1.788595763123353856e+18,1.788595756279111000e+15,-3.533733263611793518e-02,-1.511276885867118835e-02,-2.723474025726318359e+00,-7.801513187587261200e-03,2.372848801314830780e-03,-1.406026482582092285e-01
1.788595763208163072e+18,1.788595756303111000e+15,-3.578342497348785400e-02,-1.499129272997379303e-02,-2.726357460021972656e+00,-7.510495837777853012e-03,3.209484275430440903e-03,-1.391473263502120972e-01
1.788595763213058048e+18,1.788595756319111000e+15,-3.610339388251304626e-02,-1.490849722176790237e-02,-2.728222370147705078e+00,-7.368663791567087173e-03,3.765264991670846939e-03,-1.381070762872695923e-01
1.788595763296401152e+18,1.788595756343111000e+15,-3.656619042158126831e-02,-1.477198395878076553e-02,-2.731001615524291992e+00,-7.172529585659503937e-03,4.431609995663166046e-03,-1.367376893758773804e-01
